Date,Open,High,Low,Close,Adj Close,Volume
2019-10-28,118.639999,119.300003,118.07,118.580002,116.093147,2552700
2019-10-29,118.089996,118.830002,117.080002,117.419998,114.957474,2756300
2019-10-30,117.440002,118.169998,116.860001,118.07,115.593849,2264400
2019-10-31,117.790001,118.209999,116.889999,117.279999,114.820412,2507400
2019-11-1,118.410004,119.449997,118.169998,119.139999,116.641403,2036600
2019-11-4,119.620003,120.5,119.010002,119.620003,117.111336,1956400
2019-11-5,119.839996,119.959999,117.760002,118.769997,116.27916,2630000
2019-11-6,118.889999,119.720001,118.889999,119.690002,117.179871,2420700
2019-11-7,120.269997,122.43,120.099998,121.279999,118.736526,2845000
2019-11-8,121.010002,121.809998,120.889999,121.470001,118.922539,1984600
2019-11-11,120.760002,121.809998,120.510002,120.900002,118.364494,1704100
2019-11-12,120.870003,121.230003,120.410004,120.889999,118.354706,2012400
2019-11-13,120.269997,120.970001,120.129997,120.260002,117.737923,1807900
2019-11-14,120,120.980003,119.800003,120.93,118.39386,1990600
2019-11-15,120.980003,121.330002,120.389999,120.760002,118.227425,2341500
2019-11-18,120.559998,120.849998,119.400002,119.660004,117.150497,2617900
2019-11-19,120.010002,120.449997,119.860001,120,117.483368,1891000
2019-11-20,119.830002,120.230003,118.93,119.300003,116.798058,2544100
2019-11-21,119.290001,119.470001,118.489998,118.800003,116.308548,2783800
2019-11-22,119.209999,119.290001,118.410004,119.059998,116.563087,1629700
2019-11-25,119.139999,120.599998,119.139999,120.599998,118.070778,2285400
2019-11-26,120.910004,121.040001,119.599998,119.790001,117.277779,4596200
2019-11-27,120,120.360001,119.349998,120.330002,117.806458,2629700
2019-11-29,120.07,120.889999,119.779999,120.120003,117.600861,1961500
2019-12-2,120.309998,120.360001,117.07,117.260002,114.800835,5538200
2019-12-3,116.040001,116.75,114.650002,116.57,114.125298,3792300
2019-12-4,117.309998,118.540001,117,117.940002,115.466583,2444100
2019-12-5,117.910004,118.43,117.589996,118.279999,115.799438,3128300
2019-12-6,120.209999,121.440002,119.910004,120.610001,118.080582,3287600
2019-12-9,120.440002,121.529999,120.110001,120.459999,117.933723,2885200
2019-12-10,120.449997,121.470001,120.029999,120.900002,118.364494,2518200
2019-12-11,120.879997,121.379997,120.099998,120.639999,118.109947,2015300
2019-12-12,120.599998,123.07,120.050003,122.639999,120.068001,2933800
2019-12-13,122.470001,124.989998,122.080002,124.720001,122.104385,3919000
2019-12-16,125.650002,126.330002,123.339996,123.68,121.086205,3416100
2019-12-17,123.989998,125.400002,123.25,124.949997,122.329559,4325200
2019-12-18,125.029999,125.07,124.080002,124.260002,121.654037,3154200
2019-12-19,124.18,124.900002,123.879997,124.830002,122.212082,2543600
2019-12-20,125.860001,126.279999,124.830002,125.769997,123.132355,5828700
2019-12-23,125.739998,125.739998,123.699997,124.489998,121.879204,3031400
2019-12-24,124.949997,125.330002,124.379997,124.739998,122.123955,953500
2019-12-26,124.980003,125.440002,124.529999,125.410004,122.779915,1486600
2019-12-27,125.839996,125.970001,125.110001,125.190002,122.564529,1788600
2019-12-30,125.199997,125.459999,124.18,124.300003,121.693184,2306500
2019-12-31,124.290001,124.57,123.779999,124.489998,121.879204,2340400
2020-1-2,124.660004,126.269997,124.230003,125.849998,123.637741,2708000
2020-1-3,124.32,125.099998,123.940002,124.599998,122.409706,2090600
2020-1-6,123.370003,124.160004,123.120003,124.059998,121.879204,2855200
2020-1-7,123.470001,124.400002,123.360001,123.410004,121.240639,2042300
2020-1-8,124.050003,126.360001,123.800003,125.540001,123.333183,3458200
2020-1-9,126.489998,127.879997,126.389999,127.809998,125.563278,2787100
2020-1-10,127.580002,128.169998,126.919998,127.279999,125.042595,2789200
2020-1-13,127.839996,128.949997,127.629997,128.539993,126.280441,3285700
2020-1-14,128.619995,130.089996,128.339996,128.800003,126.535889,3836000
2020-1-15,128.690002,129.839996,128.449997,129.820007,127.537964,3187200
2020-1-16,130.5,130.929993,129.710007,130.550003,128.255127,2424500
2020-1-17,131.449997,131.860001,130.789993,131.520004,129.208084,3659400
2020-1-21,131.110001,131.820007,130.389999,130.529999,128.235489,3102700
2020-1-22,130.929993,132.270004,130.929993,131.490005,129.178604,2483800
2020-1-23,131.259995,131.570007,130.139999,131.369995,129.060699,3841000
2020-1-24,136.360001,138.130005,133.850006,135.110001,132.73497,8612500
2020-1-27,131.149994,131.979996,128.869995,130.639999,128.343552,6432400
2020-1-28,132,133.869995,131.139999,132.449997,130.121719,3712700
2020-1-29,132.479996,133.130005,131.440002,131.679993,129.365265,2518400
2020-1-30,130.75,133.330002,130.440002,133.220001,130.878189,2428500
2020-1-31,132.169998,132.25,129.380005,129.869995,127.587082,3522600
2020-2-3,130.550003,132.220001,130.449997,131,128.697205,2721900
2020-2-4,132.880005,133.339996,131.720001,131.850006,129.532272,2547500
2020-2-5,133.429993,133.800003,131.289993,133.600006,131.251511,4084500
2020-2-6,134.160004,134.350006,133.110001,133.25,130.907639,1708600
2020-2-7,132.570007,132.75,131.339996,131.820007,129.502823,2885600
2020-2-10,131.610001,132.5,131.350006,132.240005,129.915421,1816500
2020-2-11,133.029999,133.649994,132.320007,132.630005,130.298569,1733300
2020-2-12,133.389999,133.720001,132.529999,133.240005,130.897842,1715400
2020-2-13,133.149994,134.669998,133.059998,134.460007,132.09639,3178300
2020-2-14,134.710007,136.369995,134.529999,135.869995,133.481613,2360300
2020-2-18,135.869995,136.75,134.940002,135.600006,133.21637,2428200
2020-2-19,136.300003,137.419998,136.119995,136.929993,134.522964,1785000
2020-2-20,136.410004,138.039993,134.899994,136.580002,134.179123,2541700
2020-2-21,136.199997,136.270004,133.889999,134.899994,132.528656,3106100
2020-2-24,129.429993,130.960007,127.230003,128.190002,125.936607,6329300
2020-2-25,127.709999,127.989998,119.910004,120.900002,118.77475,7628100
2020-2-26,121.269997,122.43,118.470001,118.5,116.416946,5268000
2020-2-27,115.900002,117.480003,112.779999,112.809998,110.826965,8279800
2020-2-28,109.050003,111.029999,107,109.93,107.997597,11363600
2020-3-2,111.110001,113.989998,108.589996,113.870003,111.868332,9851600
2020-3-3,115.019997,116.400002,107,108.010002,106.111351,9285000
2020-3-4,110.25,115.790001,109.25,115.699997,113.666161,7470900
2020-3-5,111.620003,112.589996,109.699997,110.940002,108.989838,12060600
2020-3-6,105.730003,108.769997,103.790001,108.239998,106.337288,9897700
2020-3-9,100.870003,101.440002,96.940002,98.290001,96.56221,12266300
2020-3-10,101.93,103.370003,97.449997,103.300003,101.484138,9793200
2020-3-11,100.300003,100.959999,93.870003,95.379997,93.703362,8822900
2020-3-12,87.660004,89.610001,81.809998,83.529999,82.061661,12206600
2020-3-13,90.379997,100.080002,84.300003,99.599998,97.849174,12680400
2020-3-16,82.440002,93.18,80.370003,85.870003,84.360535,15072400
2020-3-17,87.610001,88.940002,83.220001,86.580002,85.05806,10512200
2020-3-18,80.019997,81.519997,67,73.75,72.453583,14359300
2020-3-19,72.540001,77.889999,69.790001,77.07,75.715225,12330400
2020-3-20,78.980003,82.440002,72.559998,74.120003,72.817085,12208600
2020-3-23,72.82,75.419998,68.120003,68.959999,67.74778,8907600
2020-3-24,73.510002,84.769997,71.699997,84.050003,82.572525,10593900
2020-3-25,87.610001,96.459999,85.32,90.169998,88.584938,11046500
2020-3-26,92.239998,99.690002,90.839996,93.290001,91.650101,9459400
2020-3-27,87.940002,91.970001,85.82,88.730003,87.170265,6999800
2020-3-30,88.510002,91.389999,85.269997,90.269997,88.683182,5565000
2020-3-31,89.940002,90.900002,85.07,85.610001,84.105103,6075900
2020-4-1,80.650002,81.309998,77,77.839996,76.471687,8313400
2020-4-2,77.059998,79.120003,75.830002,76.660004,75.730774,8338100
2020-4-3,76,76.660004,72.610001,73.599998,72.70787,10023100
2020-4-6,80.220001,84.25,78.739998,83.870003,82.853386,11253000
2020-4-7,91.43,93.300003,87.419998,87.580002,86.518417,8693200
2020-4-8,89.209999,93,88.120003,92.080002,90.963867,6122800
2020-4-9,94.589996,97.849998,93.459999,94.82,93.670654,6905000
2020-4-13,93.290001,93.419998,87.940002,90.330002,89.235085,5037700
2020-4-14,91.459999,92.5,85.910004,88.389999,87.318596,8703200
2020-4-15,83.43,85.400002,80.68,83.790001,82.774353,10415600
2020-4-16,83.790001,83.940002,80.330002,81.349998,80.36393,7526600
2020-4-17,85.32,87.389999,84.279999,87.389999,86.330719,8269000
2020-4-20,84.589996,85.269997,82.690002,84.010002,82.991684,6140400
2020-4-21,80.730003,82.459999,79.470001,81.519997,80.531868,7360300
2020-4-22,83.599998,83.660004,81.970001,82.540001,81.539505,5133500
2020-4-23,83.239998,84.779999,81.709999,82.459999,81.46048,5807200
2020-4-24,84.129997,84.779999,81.309998,83.169998,82.161865,9126700
2020-4-27,83.470001,85.150002,82.339996,85.059998,84.028946,7785000
2020-4-28,87.559998,88.959999,86.209999,88.190002,87.121017,7165900
2020-4-29,91.75,96.389999,90.889999,96.120003,94.954903,9396500
2020-4-30,93.75,94.309998,91.169998,91.25,90.143929,6553700
2020-5-1,88.099998,89.07,87.160004,88.32,87.249435,4620200
2020-5-4,86.089996,87.370003,85.019997,86.379997,85.332954,4875400
2020-5-5,88,88.730003,86.360001,86.739998,85.688599,4410300
2020-5-6,87.489998,87.760002,83.860001,84,82.981812,4723400
2020-5-7,85.300003,87.370003,84.93,86.730003,85.678719,4627600
2020-5-8,88.5,89.660004,87.550003,89.5,88.415146,3917200
2020-5-11,87.5,87.650002,85.300003,85.330002,84.295692,5917600
2020-5-12,86.099998,87.260002,83.099998,83.139999,82.132225,5504900
2020-5-13,82,82.129997,77.400002,78.029999,77.084167,10681600
2020-5-14,76.919998,83.900002,76,83.809998,82.794113,10625100
2020-5-15,82.470001,83.389999,81.220001,82.220001,81.223389,6618600
2020-5-18,86.720001,89,85.919998,88.410004,87.338348,7787400
2020-5-19,88.419998,89.839996,86.610001,87.260002,86.202293,4920600
2020-5-20,89.18,91.339996,88.769997,90.730003,89.630234,5218500
2020-5-21,90.110001,91.43,89.120003,89.830002,88.74115,6241900
2020-5-22,89.709999,89.949997,88.209999,89.330002,88.247208,3734500
2020-5-26,93.940002,95.57,92.889999,94.32,93.176712,6559400
2020-5-27,100,101.690002,96.800003,101.230003,100.00296,11007700
2020-5-28,101.540001,102.459999,98.010002,98.059998,96.871376,9268200
2020-5-29,95.5,97.110001,94.660004,95.07,93.917625,7711900
2020-6-1,95.559998,98.07,94.559998,96.75,95.577263,4269500
2020-6-2,98.599998,100.489998,98.169998,99.07,97.869141,5433800
2020-6-3,102.779999,105.870003,101.629997,105.400002,104.122421,7301000
2020-6-4,103.470001,107.43,103.230003,106.540001,105.248596,5841600
2020-6-5,114.110001,115.93,108.07,109.730003,108.399933,10097600
2020-6-8,111.910004,113.709999,110.639999,113.669998,112.292168,6795200
2020-6-9,110.080002,111.800003,108.669998,110.459999,109.121071,5517400
2020-6-10,110,110.330002,105.959999,106.160004,104.873199,5747400
2020-6-11,100.870003,102.989998,98.129997,98.599998,97.404831,8601200
2020-6-12,103.209999,103.5,98.080002,101.68,100.44751,7251100
2020-6-15,100,104.739998,97.620003,103.949997,102.689987,6472400
2020-6-16,109.019997,109.059998,102.860001,105.620003,104.339745,6706000
2020-6-17,105.669998,106.120003,103.830002,103.959999,102.69986,4408200
2020-6-18,102.139999,103.489998,101.269997,102.160004,100.921692,3645700
2020-6-19,104.230003,104.230003,99.32,100.940002,99.716469,7589500
2020-6-22,98,100.5,97.949997,99.440002,98.234657,4799900
2020-6-23,100.940002,101.650002,99.25,99.419998,98.214897,4364800
2020-6-24,97.650002,98.269997,95,95.480003,94.322655,5958300
2020-6-25,94.610001,98.120003,93.760002,97.849998,96.663925,5195400
2020-6-26,95.93,96.300003,92.449997,93.419998,92.287621,10489400
2020-6-29,94.440002,95.410004,93.339996,94.519997,93.374283,4962400
2020-6-30,94.160004,95.599998,93.57,95.199997,94.046043,4367100
2020-7-1,95.25,96.959999,93.639999,94.050003,93.331551,3301000
2020-7-2,96.769997,97.290001,93.849998,94.330002,93.609406,4239700
2020-7-6,96.510002,97.900002,95.839996,96.580002,95.842224,4059600
2020-7-7,95.440002,95.519997,92.629997,93.010002,92.299492,5564200
2020-7-8,91.970001,93.099998,90.709999,92.900002,92.190331,6382100
2020-7-9,92.510002,93.209999,89.580002,90.57,89.878128,4484500
2020-7-10,90.32,93.309998,89.82,93.230003,92.517815,4400900
2020-7-13,94.239998,95.760002,92.779999,93.559998,92.845284,4819700
2020-7-14,93.190002,95.220001,92.290001,94.839996,94.115509,4044400
2020-7-15,96.660004,97.779999,96.389999,97.360001,96.616257,5405600
2020-7-16,96.5,97.790001,95.669998,96.32,95.584206,2666000
2020-7-17,96.349998,96.529999,95.010002,95.18,94.452919,2861600
2020-7-20,94.800003,95.360001,93.580002,94,93.281929,3560100
2020-7-21,95.25,97.459999,94.730003,96.330002,95.594131,4227100
2020-7-22,95.809998,97.410004,95.379997,96.540001,95.802521,4360300
2020-7-23,95.510002,97.779999,95.510002,96.669998,95.931526,4239800
2020-7-24,95.300003,97.150002,93.300003,95.330002,94.601768,4790300
2020-7-27,94.639999,95.980003,93.639999,95.790001,95.05825,3501800
2020-7-28,95.760002,96.290001,94.18,94.419998,93.698715,3567400
2020-7-29,94.709999,96.75,94.440002,96.690002,95.951385,2791700
2020-7-30,94.68,94.779999,92.5,94.650002,93.926964,3856300
2020-7-31,94.309998,94.449997,92.230003,93.32,92.607124,4088800
2020-8-3,93.309998,94.400002,92.440002,93.540001,92.825447,2869000
2020-8-4,93.489998,93.800003,92.489998,93.190002,92.478119,2415100
2020-8-5,93.82,95.580002,93.809998,95.389999,94.661308,2852300
2020-8-6,95.18,96.269997,94.480003,95.919998,95.187256,2698800
2020-8-7,95.290001,99.300003,94.949997,99.160004,98.402512,4690700
2020-8-10,99.489998,102.650002,99.260002,101.620003,100.843719,5254800
2020-8-11,103.989998,105.699997,102.959999,103.260002,102.471191,4744000
2020-8-12,104.760002,104.800003,100.68,101.68,100.903259,3407800
2020-8-13,100.529999,101.830002,99.5,100.419998,99.652885,3265400
2020-8-14,99.660004,101.290001,99.269997,100.410004,99.642967,1956500
2020-8-17,99.919998,100,97.440002,97.550003,96.804817,7488500
2020-8-18,98.190002,98.830002,96.470001,96.669998,95.931526,3337300
2020-8-19,96.82,97.910004,95.889999,96.889999,96.149857,3079600
2020-8-20,95.739998,97.580002,95.68,96.720001,95.981148,3102500
2020-8-21,96.489998,97.650002,95.959999,96.150002,95.415504,2845100
2020-8-24,96.68,99.370003,96.389999,99.330002,98.571213,4141100
2020-8-25,100.620003,100.790001,98.029999,99.050003,98.293358,2946600
2020-8-26,98.559998,99.139999,97.809998,98.400002,97.648315,2936500
2020-8-27,98.760002,102.139999,98.529999,101.529999,100.754402,3992100
2020-8-28,102.150002,102.900002,100.739998,102.540001,101.756691,4382900
2020-8-31,102.900002,102.900002,101.360001,101.589996,100.813942,4665800
2020-9-1,100.540001,102.779999,100.160004,102.470001,101.687225,3143400
2020-9-2,102.580002,104.870003,102.290001,104.400002,103.602478,3536900
2020-9-3,104.970001,109.029999,103.849998,104.459999,103.662025,6747900
2020-9-4,106.349998,108.279999,104.480003,105.669998,104.862778,5235100
2020-9-8,104.419998,105.080002,103.300003,103.669998,102.878052,4517000
2020-9-9,104.57,104.709999,102.690002,103.779999,102.987213,2474700
2020-9-10,104.190002,105.110001,102.309998,102.769997,101.984932,3288900
2020-9-11,102.910004,103.849998,102.010002,103.360001,102.570427,2604400
2020-9-14,104.650002,107.690002,104.220001,107.269997,106.450562,3620100
2020-9-15,107.839996,108.120003,106.239998,106.68,105.865067,3371500
2020-9-16,106.730003,107.489998,104.690002,105.980003,105.170418,5798900
2020-9-17,104.269997,105.349998,103.32,104.660004,103.860497,3215300
2020-9-18,104.459999,106.120003,103.309998,103.440002,102.649818,6630300
2020-9-21,100.599998,100.629997,96.220001,98.169998,97.420074,8339900
2020-9-22,98.010002,99.779999,96.410004,98.480003,97.727715,4884400
2020-9-23,95.760002,97.099998,95.089996,95.559998,94.830009,9427200
2020-9-24,95.339996,96.900002,93.709999,95.449997,94.720848,4249000
2020-9-25,94.68,96.849998,94.459999,96.260002,95.524666,2775600
2020-9-28,99,99.730003,98.629997,98.82,98.065102,3930900
2020-9-29,98.739998,99.349998,97.230003,97.75,97.003281,3200400
2020-9-30,98.230003,101.519997,98.230003,100.25,99.484184,5060900
2020-10-1,100.330002,101.480003,99.370003,101.330002,100.555939,4179300
2020-10-2,99.779999,103.139999,98.629997,101.610001,100.833794,3783300
2020-10-5,103.330002,104.080002,102.269997,103.889999,103.096375,2863200
2020-10-6,105.010002,105.290001,101.32,101.760002,100.982658,3309200
2020-10-7,102.809998,104.150002,102.389999,103.379997,102.590271,3048400
2020-10-8,104.330002,106.139999,104.059998,106.059998,105.6894,2922600
2020-10-9,105.989998,107.209999,105.239998,106.339996,105.968422,3511300
2020-10-12,106.459999,107.010002,106,106.610001,106.23748,2626700
2020-10-13,105.889999,106.589996,104.760002,105.010002,104.643074,2602600
2020-10-14,105.379997,106.269997,104.760002,104.809998,104.443771,2826300
2020-10-15,103.440002,104.889999,103.019997,104.43,104.065102,2699300
2020-10-16,104.650002,105.68,104.199997,104.910004,104.543427,2394300
2020-10-19,105.129997,105.220001,102.25,102.470001,102.111954,3196500
2020-10-20,102.940002,104.610001,102.830002,103.139999,102.77961,2954700
2020-10-21,103.169998,103.389999,101.360001,101.43,101.075584,2588400
2020-10-22,101.699997,104.860001,101.57,104.790001,104.423843,3748800
2020-10-23,100.629997,103.639999,100,100.980003,100.627159,8921200
2020-10-26,99.769997,100.099998,95.779999,96.879997,96.541481,5731500
2020-10-27,97.620003,97.699997,94.900002,94.93,94.598297,3780300
2020-10-28,91.959999,93.57,91,91.599998,91.27993,7037800
2020-10-29,91.410004,92.230003,90.129997,91.07,90.751785,5419500
2020-10-30,90.800003,91.32,89.110001,91.239998,90.921188,4736300
2020-11-2,92.959999,94.129997,92.269997,93.400002,93.073647,3572900
2020-11-3,94.75,96.849998,94.400002,96.290001,95.953545,4004300
2020-11-4,94,97.82,92.860001,96.400002,96.063164,4545500
2020-11-5,97.209999,98.32,96.839996,98.110001,97.767181,4197300
2020-11-6,98.519997,98.639999,96.269997,96.690002,96.35215,3126300
2020-11-9,110.540001,119.809998,110.190002,117.370003,116.959885,17261700
2020-11-10,118.589996,119.889999,115.120003,115.949997,115.544846,7056800
2020-11-11,115.93,116,110.300003,111.120003,110.731728,5642700
2020-11-12,109.82,112.120003,109.550003,111.099998,110.711792,4941200
2020-11-13,112.339996,115.639999,112.209999,114.989998,114.588196,4811500
2020-11-16,119.099998,120.389999,116.75,118.669998,118.255341,5339100
2020-11-17,116.970001,117.790001,114.139999,116.480003,116.072998,4023200
2020-11-18,116.940002,118.760002,114.190002,114.239998,113.84082,3264300
2020-11-19,113.779999,114.800003,112.529999,114.139999,113.741173,3249800
2020-11-20,113.739998,114.540001,111.900002,112.580002,112.186623,3702300
2020-11-23,114.239998,116.779999,113.720001,116.089996,115.684357,3022900
2020-11-24,119,120.839996,117.889999,120.389999,119.96933,6163400
2020-11-25,119.5,120.980003,118.25,120.580002,120.158669,4646600
2020-11-27,120.529999,121.690002,119.790001,120.589996,120.168633,2447700
2020-11-30,120.029999,121.480003,118,118.589996,118.175621,3517700
2020-12-1,120.32,122.57,119.849998,119.93,119.510941,3584400
2020-12-2,119.279999,122.849998,118.900002,122.330002,121.902557,3271900
2020-12-3,122.849998,123.949997,122.120003,123.120003,122.689796,4285100
2020-12-4,124.349998,125.32,123.849998,125.040001,124.603088,5048600
2020-12-7,124.510002,124.870003,122.629997,123.940002,123.506927,4253700
2020-12-8,122.470001,124.550003,122.019997,123.519997,123.088394,3623000
2020-12-9,123.279999,123.959999,121.010002,121.690002,121.264793,3622800
2020-12-10,120.720001,122.129997,119.699997,121.839996,121.414261,2818800
2020-12-11,120.110001,120.5,118.839996,120.230003,119.809898,2942800
2020-12-14,121.730003,121.790001,116.650002,117.360001,116.949921,5336300
2020-12-15,118.790001,119.309998,115.559998,119.099998,118.683838,4529300
2020-12-16,118.93,119.589996,118.279999,119,118.58419,2943700
2020-12-17,119.410004,119.669998,118.459999,118.980003,118.564262,3746700
2020-12-18,118.589996,119.360001,116.650002,117.510002,117.099396,8394100
2020-12-21,115.769997,118,113.720001,116.410004,116.003242,4528300
2020-12-22,116.190002,116.260002,114.379997,114.550003,114.149742,3632300
2020-12-23,115.779999,118.190002,115.779999,116.949997,116.541351,2725200
2020-12-24,116.93,117.440002,115.82,117.349998,116.939957,707000
2020-12-28,118.050003,119.349998,117.599998,118.360001,117.946426,1878700
2020-12-29,119.239998,119.349998,118,118.139999,117.727196,1860400
2020-12-30,118.25,119.949997,118.150002,119.43,119.012688,1954200
2020-12-31,119.709999,121.059998,119.160004,120.910004,120.487518,1747800
2021-1-4,121.300003,121.800003,116.849998,118.040001,117.627548,3472100
2021-1-5,118.260002,119.279999,117.099998,118.669998,118.255341,2112700
2021-1-6,121,124.730003,120.809998,123.059998,122.629997,5861500
2021-1-7,124.099998,125.690002,117.349998,121.660004,121.660004,8696600
2021-1-8,122.07,122.199997,119.519997,121.779999,121.779999,2934500
2021-1-11,120.419998,121.410004,119.389999,121.059998,121.059998,3311000
2021-1-12,122,122.32,120.720001,121.620003,121.620003,2671300
2021-1-13,121.599998,123.889999,121.160004,122.400002,122.400002,3678300
2021-1-14,122.650002,124.5,122.089996,123.779999,123.779999,3404700
2021-1-15,122.480003,122.860001,121.709999,122.150002,122.150002,3948200
2021-1-19,125.489998,128.059998,124.239998,126.75,126.75,5818500
2021-1-20,127.190002,129.539993,127.07,128.940002,128.940002,4090200
2021-1-21,128.289993,128.889999,126.099998,127.43,127.43,3654900
2021-1-22,125.739998,127.059998,124.879997,126.139999,126.139999,2954800
2021-1-25,124.239998,125,120.32,121.150002,121.150002,6156700
2021-1-26,118.75,120.290001,115.720001,116.150002,116.150002,8932500
2021-1-27,114.860001,116.800003,112.099998,114.089996,114.089996,5816900
2021-1-28,117.43,120.379997,116.599998,118.970001,118.970001,5788500
2021-1-29,117.739998,118.389999,115.809998,116.260002,116.260002,5052800
2021-2-1,117.699997,119.290001,117,117.029999,117.029999,3359800
2021-2-2,118.290001,122.419998,118.279999,120.699997,120.699997,4036700
2021-2-3,120.080002,120.980003,119.559998,120.440002,120.440002,2782500
2021-2-4,120.989998,125.410004,120.800003,124.900002,124.900002,3915900
2021-2-5,126.620003,127.339996,125.629997,126.279999,126.279999,3183900
2021-2-8,126.870003,128.399994,126.75,127.989998,127.989998,3360900
2021-2-9,127.650002,127.660004,126.199997,126.68,126.68,2175000
2021-2-10,127.629997,128.699997,126.839996,128.229996,128.229996,2929100
2021-2-11,127.449997,129.119995,126.980003,128.309998,128.309998,3732300
2021-2-12,128.190002,130.460007,128,129.619995,129.619995,2873300
2021-2-16,128.910004,130.910004,128.25,130.679993,130.679993,2730600
2021-2-17,130.080002,131.160004,128.440002,128.559998,128.559998,3088800
2021-2-18,127.489998,128.830002,126.080002,128.490005,128.490005,2269700
2021-2-19,129.490005,133.360001,129.490005,131.710007,131.710007,3419500
2021-2-22,131.509995,136.470001,131.369995,135.949997,135.949997,3923100
2021-2-23,136.470001,138.309998,134.279999,136.940002,136.940002,4814400
2021-2-24,137.199997,140.949997,136.809998,139.889999,139.889999,4099500
2021-2-25,140.619995,140.639999,136.369995,137.080002,137.080002,3607500
2021-2-26,137.100006,138.25,133.789993,135.259995,135.259995,3654800
2021-3-1,138.179993,139.770004,138.119995,138.710007,138.710007,2972100
2021-3-2,138.240005,140.190002,138.080002,139.25,139.25,2928000
2021-3-3,140,144.25,140,142.589996,142.589996,4389300
2021-3-4,142.149994,144.110001,139.949997,142.679993,142.679993,4459800
2021-3-5,144.660004,147.960007,142.080002,147.330002,147.330002,5044400
2021-3-8,147.279999,151.460007,146.720001,150.270004,150.270004,4281700
2021-3-9,148.580002,149.080002,144.110001,145.100006,145.100006,5801800
2021-3-10,145.699997,148.289993,145.440002,146.75,146.75,3048600
2021-3-11,146,147.820007,145.130005,147.75,147.75,3147200
2021-3-12,149.100006,150.639999,148.020004,148.539993,148.539993,2419700
2021-3-15,148.039993,148.919998,146.029999,146.990005,146.990005,2586300
2021-3-16,147.25,147.259995,142.820007,143.300003,143.300003,3965000
2021-3-17,144.759995,144.820007,141.899994,144.679993,144.679993,3252000
2021-3-18,145.490005,145.5,142.070007,142.580002,142.580002,3173600
2021-3-19,141.899994,141.940002,139.740005,140.710007,140.710007,5095500
2021-3-22,139.490005,140.990005,138.809998,139.949997,139.949997,2274100
2021-3-23,138.940002,139.5,135.130005,136.080002,136.080002,4905400
2021-3-24,137.970001,140.039993,137.610001,138.419998,138.419998,2638900
2021-3-25,137.949997,142.529999,136.759995,142.279999,142.279999,2766400
2021-3-26,143.740005,143.979996,141.050003,143.729996,143.729996,2687000
2021-3-29,141.979996,143.070007,140.309998,142.369995,142.369995,2220600
2021-3-30,142.899994,144.479996,142.610001,143.490005,143.490005,2034500
2021-3-30,142.899994,144.479996,142.610001,143.490005,143.490005,2034500
2021-3-31,,143.259995,,141.440002,141.440002,2956700
